drive_id,drive_url,carpeta_mes,nombre_archivo,mime_type,modified_time,proveedor,cif,num_factura,fecha_factura,base_imponible_eur,iva_eur,total_eur,categoria,contiene,n_lineas_fb,estado,procesado_at,notas,pago_fecha,pago_banco,pago_concepto,pago_estado
18jPUAORO_zVRyK4LKWbj6C_d2MEFJTS0,https://drive.google.com/file/d/18jPUAORO_zVRyK4LKWbj6C_d2MEFJTS0/view?usp=drivesdk,Facturas junio26,Plato al centro 2.jpeg,image/jpeg,2026-06-30T15:36:53.450Z,Hostelera Plato al Centro SLU,B-72383417,075292,2026-06-30,22.73,2.27,25.0,comida+bebida,"Comida en restaurante: pimientos rellenos, ensaladilla, 1/2 tosta cuatropaso y 3 cañas",4,procesada,2026-07-29,"Factura simplificada de restaurante (ticket con datos de cliente NUEVO VH S.L., B-22859946). Precios de línea con IVA incluido (10%); el desglose base/cuota solo aparece en el total (base 22,73 + IVA 2,27). Pago con Visa 25,00. 'Por comensal: 12,50' (2 comensales). | VERIFICACION: La suma de importe_eur (25,00 €) no cuadra con la base imponible 22,73 € (desviación 2,27 €, fuera del margen ±1 €): el ticket es 'iva incluido' y la extracción volcó los PVP brutos en vez de netearlos. No faltan líneas: las 4 del ticket están presentes y su suma clava el TOTAL de 25,00 € (la diferencia es exactamente la cuota de IVA de 2,27 €).; Para cuadrar con la base al 10%, los importes y precios unitarios deben dividirse entre 1,10: 4,00→3,64; 3,50→3,18; 10,00→9,09; 7,50→6,82 (unitario caña 2,50→2,27). Suma neta = 22,73 € exacta.; Resto de chequeos OK: tipo_bebida cerveza para CAÑA correcto; marca vacía correcta (el ticket no la indica); formato 'barril' correcto para caña de grifo; iva_pct 10 correcto en todas las líneas; descripciones literales y unidades (3x2,50) correctas.",2026-06-30,caixa,RESTAURANTE PLATO,conciliado
1gamny2QGe-SeMtr7aCzHZs4gq4Tfgul0,https://drive.google.com/file/d/1gamny2QGe-SeMtr7aCzHZs4gq4Tfgul0/view?usp=drivesdk,Facturas junio26,FA534.pdf,application/pdf,2026-07-06T08:31:33Z,IPASUR LICORES & VINOS SL,B22859946,534,2026-06-30,200.91,42.19,243.1,otros,"Cristalería para hostelería: vasos de sidra Bistro 510cc (72 ud), vasos Ouro 3,4 (4 cajas de 24), vasos pinta Bistro (2 cajas de 12), copas Pinot 47 (48 ud). Albarán SF-1055 de 18/06/2026.",0,procesada,2026-07-29,"Aunque el proveedor es distribuidor de licores y vinos, la factura solo contiene cristalería (vasos y copas), sin comida ni bebida; se clasifica como 'otros' (equipamiento/menaje) y por regla no se extraen líneas. IVA 21% desglosado (base 200,91 + IVA 42,19 = 243,10 EUR). CIF B22859946 tomado del campo N.I.F de la cabecera (emisor); el cliente NUEVO VH S.L. (DINGUI CLUB) figura con CIF B56644800. Pago por transferencia ES1801825700310201738829, vencimiento 30/06/26.",,,,no_encontrado
1eaJTvJ02Mu3v5g44D6S7mQGfItB1IHSh,https://drive.google.com/file/d/1eaJTvJ02Mu3v5g44D6S7mQGfItB1IHSh/view?usp=drivesdk,Facturas mayo26,5560923357.pdf,application/pdf,2026-05-29T11:51:58Z,Google Cloud EMEA Limited,IE3668997OH,5560923357,2026-04-30,8.1,0.0,8.1,otros,"Suscripción Google Workspace Business Starter, dominio dinguiclub.com, periodo 1-30 abr 2026 (1 licencia, 8,10 EUR)",0,procesada,2026-07-29,"Factura intracomunitaria con inversión del sujeto pasivo (art. 196 Directiva 2006/112/CE): IVA 0% en factura, el destinatario (Nuevo VH SL, ES B22859946) autoliquida el IVA. ID de facturación 2142-7572-2331. Archivo cacheado en data/facturas/cache/1eaJTvJ02Mu3v5g44D6S7mQGfItB1IHSh.pdf",2026-04-28,caixa,Adobe Systems Sof,conciliado
14sPRHBol262mrwGAH4VQYYny8pGXq7Kb,https://drive.google.com/file/d/14sPRHBol262mrwGAH4VQYYny8pGXq7Kb/view?usp=drivesdk,Facturas mayo26,46-Nuevo VH SL.pdf,application/pdf,2026-05-04T10:17:33Z,REALMIVO S.L.,B-09664194,46/26,2026-05-01,1898.36,398.66,2297.02,otros,"Arrendamiento local comercial nº 21 CC Vistahermosa (mayo 2026) 1.700,00 EUR + cuota ordinaria comunidad de propietarios abril 2026 198,36 EUR",0,procesada,2026-07-29,"Factura de alquiler emitida por REALMIVO S.L. a NUEVO VH S.L. (CIF arrendatario B-22859946). IVA 21%. Importes verificados: 1.700,00 + 198,36 = 1.898,36 base; total 2.297,02. Pago por transferencia a ES57 0049 7343 7125 1000 9481.",2026-05-07,caixa,REALMIVO SL.,conciliado
13GHqtu-biaYwje8OY4kXoqwts6qP2xAI,https://drive.google.com/file/d/13GHqtu-biaYwje8OY4kXoqwts6qP2xAI/view?usp=drivesdk,Facturas mayo26,Thomann Dingui   -   2026_05_04_89277865.pdf,application/pdf,2026-05-20T11:20:40Z,Thomann GmbH,DE257375233,89277865,2026-05-04,3604.3,756.9,4361.2,otros,"Equipamiento de iluminación, escenario y DJ: flight case CDJ-3000X, tarima Tour Stage con patas, barras LED (Eurolite, Varytec BeamStick 40, Giga Bar Frost Pix, Starstrip 10), mini PAR Stairville, controlador MIDI AKAI APC mini MK2, cinta gaffer, controlador DMX Wolfmix W1 MK3",0,procesada,2026-07-29,"Factura alemana con IVA español 21% (régimen OSS). Cliente NUEVO VH S.L. (B22859946), entrega en Rota (Cádiz). Pago con Visa. La posición 011 (Wolfmix W1 MK3) figura a 0 EUR porque ya se cobró en la posición 017 (815 EUR) y se enviará al reponerse stock. Incluye addon gratuito Bitwig Studio 8-Track (0 EUR). Cache local: /Users/luismdecarvajal/Desktop/dingui_kpis/data/facturas/cache/13GHqtu-biaYwje8OY4kXoqwts6qP2xAI.pdf",2026-04-30,caixa,THOMANN DE,conciliado
11_Y7J0OUf0irNj9VozKC97GZDcdNY-UK,https://drive.google.com/file/d/11_Y7J0OUf0irNj9VozKC97GZDcdNY-UK/view?usp=drivesdk,Facturas mayo26,A34083.pdf,application/pdf,2026-05-07T09:51:40Z,Gráficas Pedraza SL,B80453012,A 34083,2026-05-06,79.0,16.59,95.59,otros,750 pulseras impresas (2 colores) ref -1340- para control de acceso/eventos,0,procesada,2026-07-29,"Imprenta (publicidad/impresión offset y digital, Madrid). CIF del cliente NUEVO VH SL: B22859946. IVA 21%. Pago por transferencia ES60 0049 2672 6927 1434 6983, vencimiento 06/05/26. PDF cacheado en data/facturas/cache/11_Y7J0OUf0irNj9VozKC97GZDcdNY-UK.pdf",2026-05-07,caixa,pulseras,conciliado
1C3o4SekCP8I8i4sYBzyFPbjpVPeC4hra,https://drive.google.com/file/d/1C3o4SekCP8I8i4sYBzyFPbjpVPeC4hra/view?usp=drivesdk,Facturas mayo26,Editor IA  -  2026024.pdf,application/pdf,2026-05-11T19:34:57.988Z,BA visuals LLC,41-3356160,2026024,2026-05-09,138.0,0.0,138.0,otros,Servicios de diseño gráfico: postproducción del vídeo oficial de DINGUI,0,procesada,2026-07-29,"Proveedor extranjero (EE.UU., Sheridan WY); identificador fiscal es TIN estadounidense 41-3356160, no CIF español. Factura en inglés sin IVA desglosado (0 EUR); posible inversión del sujeto pasivo / servicio intracomunitario a valorar por gestoría. Cliente: NUEVO VH S.L. (NIF B22859946). Fecha emisión 9.5.2026, vencimiento 23.5.2026. Pago por Wise Europe SA, IBAN BE24967489692338.",2026-05-11,caixa,TRF.INTERNACIONAL,conciliado
1a2J2d3CR1O-rh7VTCMmw-QuiK4ThEakr,https://drive.google.com/file/d/1a2J2d3CR1O-rh7VTCMmw-QuiK4ThEakr/view?usp=drivesdk,Facturas mayo26,Nuevo VH albaran.pdf,application/pdf,2026-05-15T20:53:03Z,Innovación y Diseño para Hostelería S.L. (ID Hostelería),B22589188,2600703,2026-05-14,992.0,208.32,1200.32,otros,"Mesa refrigerada compacta 3 puertas línea Pekín (acero inox, 400L) + gastos logísticos",0,no_factura,2026-07-29,"Documento es un ALBARÁN (nº 2600703), no una factura. Emitido por ID Hostelería (B22589188, Dos Hermanas, Sevilla) a nombre del cliente Nuevo VH S.L. (B22859946, El Puerto de Santa María). Equipamiento de hostelería: mesa refrigerada 952,00 € + gastos logísticos 40,00 €; base 992,00 €, IVA 21% 208,32 €, total 1.200,32 €. Buscar la factura definitiva correspondiente del proveedor.",2026-05-15,caixa,mesa refrigerada,conciliado
148oaYZ6vmyLPFa7orPcR935GMAZn5uDJ,https://drive.google.com/file/d/148oaYZ6vmyLPFa7orPcR935GMAZn5uDJ/view?usp=drivesdk,Facturas mayo26,FACTURA 18. CERT 3 DINGUI.pdf,application/pdf,2026-05-15T20:54:23Z,LORENTE Y MILLAN CONSTRUCCIONES S.L.,B11948098,000018,2026-05-15,59651.69,12526.85,72178.54,otros,"3ª certificación de obra de reforma del local: albañilería, saneamiento y fontanería, electricidad, revestimientos, carpinterías (vestíbulo y ventanas acústicas), pinturas, seguridad y salud, gestión de residuos, tarima DJ y zona VIP, revestimiento acústico, arcos pladur",0,procesada,2026-07-29,"Factura de constructora (no comida/bebida). Cliente NUEVO VH S.L. (B22859946). IVA 21%. Se deducen dos provisiones de fondos previas: 45.401,14 EUR (04.03.2026) y 30.160,46 EUR (27.04.2026). Pago por transferencia a ES1000490606152712251832.",2026-05-20,caixa,PAGO TRANSFERENCIAS,conciliado
1KA0wCkLXkeHyR819bQ9CJOTDrj6QoihK,https://drive.google.com/file/d/1KA0wCkLXkeHyR819bQ9CJOTDrj6QoihK/view?usp=drivesdk,Facturas mayo26,Thomann Dingui 2 abono   -   2026_05_04_89277865.pdf,application/pdf,2026-05-20T11:23:32Z,Thomann GmbH,DE257375233,89621117,2026-05-19,-673.55,-141.45,-815.0,otros,Abono por devolución de Wolfmix W1 Mk3 (controlador DMX standalone para iluminación),0,procesada,2026-07-29,"Factura de abono (Credit Note Nr. 89621117) de Thomann GmbH a NUEVO VH S.L. (B22859946); importes registrados en negativo por ser un abono a favor del cliente. Equipamiento de iluminación, sin lineas de consumo. Cliente nº 8042843, pedido 202621.421548/4405. IVA 21% (procedimiento OSS).",2026-05-23,caixa,"THOMANN DE +815,00 abono recibido",conciliado
16tFMR_eB9qyV9Et8zbTgfcj8JvN9M7TH,https://drive.google.com/file/d/16tFMR_eB9qyV9Et8zbTgfcj8JvN9M7TH/view?usp=drivesdk,Facturas mayo26,Madrid Hifi - Wolfmix pack   -   factura-W26024214.pdf,application/pdf,2026-05-20T10:50:45Z,DIGITAL AUDIMAGEN BQ SL (Madrid Hifi),B81979965,W26024214,2026-05-20,710.79,149.26,860.05,otros,"Equipamiento iluminacion/DJ: controlador DMX Wolfmix W1 MK3 (686,00) + funda Walkasse EVA (24,79) + gastos de envio 0,00",0,procesada,2026-07-29,"Factura 1/1 emitida a NUEVO VH S.L. (B22859946), Avda. Juan Melgarejo 10, 11500 El Puerto de Santa Maria (Cadiz). IVA 21%. Pagada con tarjeta el 20/05/2026 (860,05 EUR). Ref. cliente MH17792795182, codigo cliente CL1344316. Categoria 'otros' (equipamiento), por lo que no se extraen lineas de consumo.",2026-05-19,caixa,MADRID HIFI,conciliado
1zlu50hTpWg1gY8zicev3WBT1LRbLo4Wr,https://drive.google.com/file/d/1zlu50hTpWg1gY8zicev3WBT1LRbLo4Wr/view?usp=drivesdk,Facturas mayo26,Nuevo vh actualizado.pdf,application/pdf,2026-05-27T15:11:51Z,Innovación y Diseño para Hostelería S.L. (ID Hostelería),B22589188,2600733,2026-05-20,1963.81,412.4,2376.21,otros,"Equipamiento de hostelería: armario de refrigeración y congelación ACM 752 inox, botellero expositor contramostrador 3 puertas 6 estantes, fregadero industrial 800x500mm, pedal automezclador de suelo, 2x monomando cromado",0,no_factura,2026-07-29,"El documento es un ALBARÁN (nº 2600733, pág 1/1), no una factura: la cabecera del PDF indica 'ALBARÁN' y las observaciones remiten al 'albarán de entrega'. Emisor: ID Hostelería (Dos Hermanas, Sevilla); cliente: 1082 - Nuevo VH S.L., CIF B22859946, Avda. Juan Melgarejo 10, El Puerto de Santa María. Totales del albarán: base 1.963,81 EUR + IVA 21% (412,40 EUR) = 2.376,21 EUR. Primera línea con descuento 10% (1.000,00 -> 900,00). Contenido = equipamiento (categoría 'otros'), sin líneas de comida/bebida.",2026-05-27,caixa,neveras,conciliado
1C_afhEkCYu0GMzIrQs1mvXwlvrT-BZ6_,https://drive.google.com/file/d/1C_afhEkCYu0GMzIrQs1mvXwlvrT-BZ6_/view?usp=drivesdk,Facturas mayo26,Betopper luces  -  #12676 Invoice.pdf,application/pdf,2026-05-28T09:56:56.481Z,"Big Dipper Laser Science and Technology Co., Ltd. (Betopper)",,#12676,2026-05-28,,,,otros,"Equipamiento de iluminación: 4x Betopper LB150 150W Beam Moving Head LED Stage Light ($796.00/ud = $3,184.00) + Shipping Protection $99.43",0,procesada,2026-07-29,"Importes en USD, no en EUR: Sub Total $3,283.43, TOTAL $3,283.43. Sin IVA desglosado (proveedor de Shenzhen, China; venta directa BETOPPER Direct). No se rellenan base_imponible_eur/iva_eur/total_eur para no mezclar divisas; convertir con el tipo de cambio del cargo bancario. El proveedor no tiene CIF español; el VAT ESB22859946 que figura es el del cliente NUEVO VH S.L. Nº de factura = Order ID #12676 (único identificador en el documento).",2026-05-06,caixa,"betopperdj −2.923,45 € (factura en USD $3.283,43)",conciliado
1GTtCJgTZd9prqMxGICpXMuarftlZRxU_,https://drive.google.com/file/d/1GTtCJgTZd9prqMxGICpXMuarftlZRxU_/view?usp=drivesdk,Facturas mayo26,WOLFMIX extensiones 3D y universos  -  IVDYF62YRRI5B2PF7B42O5AWMYKE.pdf,application/pdf,2026-05-28T09:53:35Z,FastSpring (Nicolaudie Group - Wolfmix),EU372017645,IVDYF62YRRI5B2PF7B42O5AWMYKE,2026-05-28,265.29,55.71,321.0,otros,"Licencias software Wolfmix: universo adicional #4 (88,43 EUR), universo adicional #3 (88,43 EUR) y visualizador 3D (88,43 EUR), IVA 21%",0,procesada,2026-07-29,"Documento titulado RECEIPT con Invoice ID y desglose de IVA completo; emitido por FastSpring (801 Garden Street, Santa Barbara, CA, US) como reseller autorizado de Nicolaudie Group. Comprador: NUEVO VH S.L. (ESB22859946). Order ID LC260528-8279-44101, pagado 28/05/2026. Software de control de iluminacion DMX (equipamiento tecnico), sin comida ni bebida.",2026-05-28,caixa,FS *lightcloud,conciliado
1DEBCyZrm-OUWHLXlM9Cu_yBWeA2BF1yq,https://drive.google.com/file/d/1DEBCyZrm-OUWHLXlM9Cu_yBWeA2BF1yq/view?usp=drivesdk,Facturas mayo26,F267112.pdf,application/pdf,2026-05-29T11:53:13Z,Tipsipos Technology SL,B90384298,F267112,2026-05-28,879.96,184.79,1064.75,otros,"Equipamiento TPV y puesta en marcha: Puesta en Marcha Esencial (134,95€ con dto 10%), Pack Digitalización Posiflex TPV 10POS FT-15 + impresora RP-12N + cajón (595€), impresora térmica cocina/barra ITP83 (90€), cajón portamonedas Posiflex (60€). Todo al 21% IVA.",0,procesada,2026-07-29,"Factura de equipamiento/servicios TPV (Tipsi), no de comida/bebida; lineas=[]. Incluye descuento por ítem de 15,00€ ya reflejado en la base imponible. Pago por transferencia a Banco Santander, fecha de cobro 28/05/2026.",,,,no_encontrado
1ikEHR4VeoqIKWwm9h_TMvVB92V5A8-Mv,https://drive.google.com/file/d/1ikEHR4VeoqIKWwm9h_TMvVB92V5A8-Mv/view?usp=drivesdk,Facturas mayo26,F267113.pdf,application/pdf,2026-05-29T11:53:11Z,Tipsipos Technology SL,B90384298,F267113,2026-05-28,69.91,14.68,84.59,otros,"Licencias de software TPV: Licencia Tipsi Pro (79,95€ con 20% dto = 63,96€) + Licencia Mensual Pedir en Mesa (5,95€), IVA 21%",0,procesada,2026-07-29,"Factura de servicios (software TPV Tipsi), primer mes de licencias. Cliente: NUEVO VH SL - Dingui (B22859946). No es comida/bebida, por lo que no se extraen lineas de producto.",,,,no_encontrado
14HnO1zDW2wyRdOCj5DA2g6CKE3FLW0Ou,https://drive.google.com/file/d/14HnO1zDW2wyRdOCj5DA2g6CKE3FLW0Ou/view?usp=drivesdk,Facturas junio26,Factura N2971 30-06-2026 DINGUI.pdf,application/pdf,,Melgarejo Distribuidores de Bebidas SL,B72341647,N2971,2026-06-30,3348.03,692.32,4040.35,bebida,"Cerveza (barril y botellín), refrescos/tónicas/energéticas, vino y generosos, destilados, agua, CO2 y fianzas de envases retornables",63,procesada,2026-07-30,"Origen email; subida a Drive 30/07/2026. Cliente 6445 (DINGUI - NUEVO VH SL, CIF B22859946). Forma de pago DOMIC 15. 4 albaranes: J-124343 (18/06/2026, 3967,05 con IVA), F-30612 (19/06/2026, 0,00 - comodato: 10 mesas altas, 40 taburetes Cruzcampo, 1 armario conservacion; recoger seis mesas altas en Ripay), F-30790 (26/06/2026, 0,00 - comodato: 4 mesas, 16 sillas, 2 botelleros Cruzcampo), J-124825 (26/06/2026, 73,30 con IVA). Desglose IVA: base 3250,13 al 21% (cuota 682,53) + base 97,90 al 10% (cuota 9,79, corresponde a aguas Evian y Aquarel). Punto verde 2,18 EUR ya incluido en los totales de linea (Red Bull +0,16, Aquarel +0,49, Sch Ginbeer +0,72...). Lineas '** Promocion **' son unidades gratuitas (importe 0). Los totales de linea son sin IVA (suman 3348,03 = importe bruto). | VERIFICACION: Extracción truncada/incompleta: el JSON se corta a mitad de la línea '87386 PEPSI MAX AXL RET' y no es parseable; todo lo posterior a esa línea falta.; Suma de importe_eur de las líneas presentes = 1666.48 EUR vs Importe Bruto 3348.03 EUR del PDF: diferencia de 1681.55 EUR, muy fuera de ±1 EUR. (El PDF sí cuadra: la suma completa de sus líneas da exactamente 3348.03.); Líneas con importe ausentes de la extracción: 87386 PEPSI MAX RET 200CC (104.83), 87388 PEPSI REGULAR RET 200CC (104.83), 91360 AGUA EVIAN CON GAS (73.74), 93263 SCH TONIC ZERO (22.34), 900051 RIOJA E.LIMITADA MONTECILLO (42.33 + 1 promo), 930331 AQUAREL PET (24.16), 1160064 WHITE LABEL 0.70 DEMENTE (185.55), 1650002 MONTECILLO BLANCO VERDEJO (30.29 + 1 promo), 1800028 GIN NORDES (107.88 + 1 promo), 2590002 RON FLOR DE CAÑA 5 AÑOS (55.40 + 1 promo), F96176 SCH TONICA (223.44), F96223 SCH WILD BERRY (36.46), F98023 LCA TDV LIMON (46.03), F98072 LCA TDV GASEOSA (23.02), F98215 SCH NARANJA LOW CAL (36.46), F98216 SCH LIMON LOW (72.91), F98820 SCH GINBEER CHILI (93.84).; Fianzas y envases ausentes (suman 337.46 EUR y están dentro del Importe Bruto): 146 FIANZA 1/3 CRUZCAMPO (33.30), 904 FIANZA BARRIL 50L (36.06), 1.132 FIANZA 1/3 HEINEKEN (14.80), 46428 FIANZA 1/3 AMSTEL (3.70), 4.2020 ENVASES TUBOS (50.00), 7007014 CAJA SEVEN-UP (28.80), 7007046 CAJA PEPSI (57.60), 7009120 CAJA TRINA (14.40), 7009130 CAJA SCHWEPPES (98.80).; Albarán J-124825 del 26/06 ausente: 1650002 MONTECILLO BLANCO VERDEJO 10 uds (60.58 + 2 promo) y 62228086 VASOS MACETA 6x55cl (5 uds, sin importe). También faltan líneas a importe cero de los albaranes F-30612 y F-30790 (mesas, 40 taburetes, armario vertical, botellero, sillas, cubiteras CMM +2/-2).; IVA: el PDF tiene dos bases: 3250.13 al 21% y 97.90 al 10%; el 10% corresponde exactamente a EVIAN (73.74) + AQUAREL (24.16). Como esas líneas faltan en la extracción, no se puede confirmar su iva_pct; si el pipeline les asigna 21% por defecto sería incorrecto (deben ir al 10%).; Sin errores en lo presente: las 22 líneas completas incluidas coinciden en importes con el PDF y sus tipo_bebida/marca/formato son correctos (BARRIL CRUZCAMPO 50L como barril; las líneas 1/3 y cajas 24x33 como botellín; Rives=alcohol; Hito y Fino Quinta=vino; Red Bull y 7UP=refresco). Nota menor: '24x33cl' en las líneas '1/3 RET' es una inferencia razonable, el PDF no indica unidades por caja en esas líneas.",,,,sin_extracto
12XFZmMJky-QFGwYUTBLxSwSe5BcwuBGk,https://drive.google.com/file/d/12XFZmMJky-QFGwYUTBLxSwSe5BcwuBGk/view?usp=drivesdk,Facturas Julio 2026,Factura N3442 20-07-2026 DINGUI.pdf,application/pdf,,Melgarejo Distribuidores de Bebidas SL,B72341647,N3442,2026-07-20,3402.46,685.58,4088.04,bebida,"Cerveza (Cruzcampo barril y botellín), refrescos retornables (Schweppes, Pepsi, Seven Up), energéticas Red Bull, agua (Aquarel, Evian), destilados (Barceló, Rives, Dewar's White Label, Ampersand, Flor de Caña), vino Montecillo, fianzas y cajas de envases retornables",78,procesada,2026-07-30,"Origen email; subida a Drive 30/07/2026. Factura semanal, cliente 6445, agrupa 7 albaranes del 13/07 al 17/07/2026 (F-31149, J-125791, J-125802, J-125920, J-125992, J-126011, J-126103). Desglose IVA: base 3.139,37 al 21% (cuota 659,27) + base 263,09 al 10% (cuota 26,31, corresponde al agua). Punto verde 1,76 EUR incluido en importes de línea (por eso algunas líneas difieren en céntimos de cantidad x precio). Importes de línea sin IVA. Líneas en promoción a 0 EUR (Montecillo Verdejo x2, Rioja E.Limitada x1, Ampersand x1, Flor de Caña x1) y 4 vasos maceta sin cargo. Formato botellín en C.C Radler 33cl 24 uds asumido (no se indica lata/botella en la descripción). | VERIFICACION: Suma de importe_eur de las lineas extraidas = 1222.25 EUR vs base imponible 3402.46 EUR (3139.37 al 21% + 263.09 al 10%): faltan ~2180.21 EUR, muy fuera del margen de +/-1 EUR; Extraccion truncada: solo cubre la pagina 1 del PDF hasta 'AGUA EVIAN CON GAS 200 X33 CL'; el ultimo objeto JSON esta incompleto (sin iva_pct ni cierre); Faltan ~41 lineas: resto del albaran J-125802 (AQUAREL 6.04, BTLLA WHITE LABEL DEMENTE 92.77, MONTECILLO BLANCO VERDEJO 60.58 + promocion, SCH TONICA 268.13, SCH LIMO +46.87/-62.50, FIANZA 1/3 CRUZCAMPO 14.80, cajas SEVEN-UP/PEPSI/SCHWEPPES); Falta albaran completo J-125920 del 14/07: incluye un segundo BARRIL CRUZCAMPO 50L 2x168 = 336.00 EUR (cerveza barril) mas fianzas y devoluciones de cajas; Falta albaran completo J-125992 del 15/07: PEPSI MAX 64.90, PEPSI REGULAR 64.90 y movimientos de cajas; Falta albaran completo J-126011 del 16/07 (total con IVA 1151.87): Barcelo 69.71, Rives 97.89, C.C RADLER 33cl 24 UDS 38.17 (cerveza botellin no extraida), SEVEN FREE x7 114.07, EVIAN x7 172.06, AQUAREL x7 42.29, WHITE LABEL 92.77, SCH TONICA x10 223.44, fianza Amstel y cajas; Falta albaran completo J-126086 del 16/07: BTLL RIOJA E.LIMITADA MONTECILLO 42.33, AMPERSAND GIN 56.14, RON FLOR DE CANA 55.40, cada uno con linea de promocion adicional; Falta albaran completo J-126103 del 17/07: SCH LIMO LOW x12 187.49 y movimientos de cajas; Lo extraido es correcto en tipo/marca/formato (barril vs botellin bien asignado, precios e importes coinciden con el PDF), pero la extraccion es inutilizable por incompleta",,,,sin_extracto
1R3StpjXXDDGxWlMZvQkSoGUW341iUD63,https://drive.google.com/file/d/1R3StpjXXDDGxWlMZvQkSoGUW341iUD63/view?usp=drivesdk,Facturas Julio 2026,Factura N3487 27-07-2026 DINGUI.pdf,application/pdf,,Melgarejo Distribuidores de Bebidas SL,B72341647,N3487,2026-07-27,6491.6,1327.46,7819.06,bebida,"Refrescos (Pepsi, Seven Up, Schweppes 20cl retornables), cerveza (Cruzcampo tercios/sin gluten/Radler, Heineken tercios), destilados (ginebra Rives, whisky Dewar's White Label, ron Barceló y Flor de Caña, gin Ampersand), aguas (Aquarel, Evian, Schweppes con gas) y cargos/devoluciones de fianzas y cajas de envases retornables",115,procesada,2026-07-30,"Origen email; subida a Drive 30/07/2026. Factura semanal (cliente 6445) que agrupa 11 albaranes del 20 al 24/07/2026 (F-31295, J-126225, F-31365, F-31379, J-126378, J-126447, J-126509, J-126610, F-31454, J-126650, J-126655). Importes de línea sin IVA. Desglose: base 6.166,35 al 21% (cuota 1.294,94) + base 325,25 al 10% aguas (cuota 32,52); punto verde 2,21 incluido en importes de línea. Total cobrado 555,50; pendiente 7.263,56. Incluye unidades en promoción a coste 0, abonos de producto y de envases (importes negativos) y movimientos sin valor de botelleros/separadores. Una línea CAJA C/BOT PEPSI 200 RET del albarán J-126650 aparece sin cantidad ni importe (0,00). | VERIFICACION: Extraccion truncada e incompleta: el JSON se corta a mitad de campo (""importe_eu) en la linea 24 (SCH LIMO LOW RET del albaran J-126225); no es JSON valido; Suma de importe_eur extraidos = 2344.40 EUR vs base imponible 6491.60 EUR: faltan 4147.20 EUR (fuera de tolerancia +/-1 EUR). Verificado que las lineas del PDF suman exactamente 6491.60; Faltan albaranes completos (paginas 2-4): F-31365 (774.66 neto), J-126378 (854.13, incl. AMPERSAND GIN MELON 56.29, RON FLOR DE CANA 5 ANOS 221.58 y 12 ANOS CENTENARIO 102.75), J-126447 (777.03), J-126509 (267.27), J-126610 (155.39, incl. AGUA EVIAN y SCH SEL AGUA CON GAS), J-126650 (542.35), J-126655 (871.59, incl. RIVES 244.73, WHITE LABEL 278.32, CRUZCAMPO SIN GLUTEN, C.C RADLER, 1/3 CRUZCAMPO); Faltan las lineas negativas de devolucion de cajas/fianzas del albaran J-126225 (-284.42 EUR en total, incl. FIANZA BARRIL 50L -12.02, CAJA SCHWEPPES -161.20) y sus lineas positivas finales (24.00, 76.80, 88.40); Lo extraido (las 24 lineas visibles) SI cuadra linea a linea con el PDF: importes, descuentos, marcas, IVA 10% en Aquarel, y formato botellin correcto para los tercios Heineken/Cruzcampo (no hay compras de barril en esta factura, solo devolucion de fianza de barril)",,,,sin_extracto
1odcrHoVOJ_yM8BypYRktxYpoR4LxTLm9,https://drive.google.com/file/d/1odcrHoVOJ_yM8BypYRktxYpoR4LxTLm9/view?usp=drivesdk,Facturas mayo26,Factura N2394 31-05-2026 DINGUI.pdf,application/pdf,,Melgarejo Distribuidores de Bebidas SL,B72341647,N2394,2026-05-31,0.01,0.0,0.01,bebida,refresco,1,procesada,2026-07-30,"Origen email; subida a Drive 30/07/2026. Factura simbólica de 0,01 EUR: única línea (Pepsi Max lata 330 sin hi-cone, PVP 40,32 EUR) con descuento del 100%, probable producto promocional/regalo. Albarán F-30112 del 21/05/2026. IVA 21% sobre base 0,01 con cuota 0,00 por redondeo. Forma de pago DOMIC 15, cliente 6445. TOTAL COBRADO 0,01.",,,,sin_extracto
11bvj0fVE1SAXWHmLnwexpf0qsKiujQGs,https://drive.google.com/file/d/11bvj0fVE1SAXWHmLnwexpf0qsKiujQGs/view?usp=drivesdk,Facturas Julio 2026,FACT21729_26A.pdf,application/pdf,,Miguel Merino Distribuciones SL,B11361557,21729/26A,2026-07-16,1161.59,243.93,1405.52,bebida,"Destilados (tequila, ginebra, ron) y bebida energética Red Bull",4,procesada,2026-07-30,"Origen email; subida a Drive 30/07/2026. Cliente NUEVO VH SL (NIF B22859946), pto. venta 807049 DINGUI. Albarán 36305/26A (15/07/26). Vencimiento 15/08/2026, pago por transferencia. Todas las líneas al 21% IVA; importes de línea sin IVA. Línea Red Bull con descuento de 7,49 EUR/caja (PVP 36,79 → neto 29,30).",,,,sin_extracto
