message_id,fecha_email,remitente,asunto,adjunto_original,archivo_local,sha256,bytes,estado,drive_id,notas
<AM6PR03MB43904C69769448FE70F10FB7B2D42@AM6PR03MB4390.eurprd03.prod.outlook.com>,2026-08-04,"""info@distribucionesmerino.com"" <info@distribucionesmerino.com>","Adjuntamos las siguientes facturas: 24033/26A, 24065/26A",FACT24065_26A_Albaranes.pdf,2026-08-04_distribucionesmerino_FACT24065_26A_Albaranes.pdf,4cb07cc5d2a462ef8cb7351c97e8e6f9b1a469706d47f613141d1dce4e4c7fe1,78380,descartado,,
<ADR510000027883910225919F2D8BCC91FD1A3F464AABE844EE7@MONBAKE.COM>,2026-08-03,Monbake informa <mensajes@monbake.com>,MONBAKE GRUPO EMPRESARIAL.Factura.2258053551,2258053551.PDF,2026-08-03_monbake_2258053551.PDF,c00021b29084bec6cd6e8ad286fa4c7b809eb9a140874798df18407a6566060a,28815,subido_drive,15dKJpLzxEzWPiesIUVwOYHNtG32kH6z4,
<ab6lyxkbumrtma9yy7aktt373l3an7o88wnl689drvy4lmyoqay0u922wh37e30g@netsuite.com>,2026-08-03,CoverManager <facturacion@covermanager.com>,CoverManager - julio - 2026082664 (NUEVO VH S.L),Factura de venta_2026082664_1785759048390.pdf,2026-08-03_covermanager_Factura-de-venta_2026082664_1785759048390.pdf,5a6a8a90060f733dd77a8f9f71c5809b1b0c0f2f870183034e581b1b7270c84e,59595,subido_drive,1YbkEpnvhNIoonDivFCVTeu7oQSVv_YtK,
<AM6PR03MB43902D3D9C58686606F0FDEEB2D52@AM6PR03MB4390.eurprd03.prod.outlook.com>,2026-08-03,"""info@distribucionesmerino.com"" <info@distribucionesmerino.com>",Adjuntamos las siguientes facturas: 23869/26A,FACT23869_26A.pdf,2026-08-03_distribucionesmerino_FACT23869_26A.pdf,0e8eae96907a50ed31dc19c535fa5880b3bf0b7ddd7830d469d5605020296d7b,50823,subido_drive,1FVbuOQe2fzJdWWBmXz7342PsT_dvM4bg,
<AM6PR03MB43902D3D9C58686606F0FDEEB2D52@AM6PR03MB4390.eurprd03.prod.outlook.com>,2026-08-03,"""info@distribucionesmerino.com"" <info@distribucionesmerino.com>",Adjuntamos las siguientes facturas: 23869/26A,FACT23869_26A_Albaranes.pdf,2026-08-03_distribucionesmerino_FACT23869_26A_Albaranes.pdf,6d1ef3efe578ebf1091644edd9acd88cffce5d2f5db35db89d659bbf1347996f,68108,descartado,,
<6a707491.bd76578f.98281.6c7bSMTPIN_ADDED_MISSING@mx.google.com>,2026-08-03,"""Ipasur licores & vinos"" <administracion@ipasur.com>",factura : Envío de facturas de venta,FA666.pdf,2026-08-03_ipasur_FA666.pdf,6cb42ab463f3cfe559885c319840ac3a552aa2171a4e5a0de19459b78d4f6b6d,31816,subido_drive,116kuskEmnyxthHgmhpz072Mkpj08uSx9,
<6a706652.ca77173b.227c6e.3373SMTPIN_ADDED_MISSING@mx.google.com>,2026-08-03,administracion@melgarejoehijos.com,Factura N3534 31/07/2026 DINGUI,Factura N3534 31/07/2026 DINGUI.pdf,2026-08-03_melgarejoehijos_Factura-N3534-31-07-2026-DINGUI.pdf,a0f292f945dbd1d941ad9f3680bd475c572b2c9fc1f8ac010a4bf882360fc1c9,16245,subido_drive,1z42_HLORhxXkpVojpTHUJzN5xa6clEge,
<79d2e3bdab23eb9b36a23a252f1c701997a15a2c-10004962-100081937@google.com>,2026-08-01,Google Payments <payments-noreply@google.com>,Google Workspace: tu factura de dinguiclub.com está disponible,5643581388.pdf,2026-08-01_google_5643581388.pdf,77815fd08b9267f739d45fc48c5d50f3aa3bee442f2926ffc62129ebf50db54b,85204,subido_drive,1kJmuLdkFtkWN0tZAuOVo_Rbyo-sZT3qE,
<Y7FUZ3NCXTU4.IWB9449CPTW62@localhost>,2026-07-31,MGS Mobile Reparto <administracion@guadalete.com.es>,GUADALETE DISTRIBUCION Y LOGISTICA S.L.U. Entrega realizada en DINGUI,1785485379153.pdf,2026-07-31_guadalete_1785485379153.pdf,b1d33e7dcc2ec21a6ecb350859afdac4c85faa7adf5fbc3b536f7aa64adab064,120989,subido_drive,1zVOVxyNzm1_wVthf3VblYvL_eGunT63W,
<AM6PR03MB4390F62BBD8B623EE8DD0D74B2C92@AM6PR03MB4390.eurprd03.prod.outlook.com>,2026-07-30,"""info@distribucionesmerino.com"" <info@distribucionesmerino.com>","Adjuntamos las siguientes facturas: 23316/26A, 23360/26A",FACT23316_26A.pdf,2026-07-30_distribucionesmerino_FACT23316_26A.pdf,2e0deee14a4d42c46c8eefa626f3fb647888b95de2e16cd64c7b56345a669f0b,50787,subido_drive,1FSvfd0IIEGJPT04piELqHFw0wXru_5rG,
<AM6PR03MB4390F62BBD8B623EE8DD0D74B2C92@AM6PR03MB4390.eurprd03.prod.outlook.com>,2026-07-30,"""info@distribucionesmerino.com"" <info@distribucionesmerino.com>","Adjuntamos las siguientes facturas: 23316/26A, 23360/26A",FACT23316_26A_Albaranes.pdf,2026-07-30_distribucionesmerino_FACT23316_26A_Albaranes.pdf,d800c845ac2bba80466b10cff11b306cdd2858fc796c69e1d9347e1497b0d629,53768,descartado,,
<AM6PR03MB4390F62BBD8B623EE8DD0D74B2C92@AM6PR03MB4390.eurprd03.prod.outlook.com>,2026-07-30,"""info@distribucionesmerino.com"" <info@distribucionesmerino.com>","Adjuntamos las siguientes facturas: 23316/26A, 23360/26A",FACT23360_26A.pdf,2026-07-30_distribucionesmerino_FACT23360_26A.pdf,2e707a3ab1c57595f371a72a59d335ffddabbcf153f5247b7664748371fdd59c,51566,subido_drive,1Fq7kCVr5DtXZ7-x52FAAVmCJ_RpNJEtR,
<AM6PR03MB4390F62BBD8B623EE8DD0D74B2C92@AM6PR03MB4390.eurprd03.prod.outlook.com>,2026-07-30,"""info@distribucionesmerino.com"" <info@distribucionesmerino.com>","Adjuntamos las siguientes facturas: 23316/26A, 23360/26A",FACT23360_26A_Albaranes.pdf,2026-07-30_distribucionesmerino_FACT23360_26A_Albaranes.pdf,268fd08b1c2c232750464c67b8006341cbd0e6b6b6ca059d4466d5befbd18114,53976,descartado,,
<!&!AAAAAAAAAAAYAAAAAAAAAJtmdkjaOZpIuwpbIkFQZn3CgAAAEAAAAGRYq4DpVhpMruPF0C+M+Z0BAAAAAA==@pickingcadiz.com>,2026-07-30,<contabilidad@pickingcadiz.com>,Factura Nuevo VH S.L. - Factura Nº 2026003150,Factura Cliente Nº 2026003150 [0001-001].pdf,2026-07-30_pickingcadiz_Factura-Cliente-No-2026003150-0001-001-.pdf,ef78001689564cf5ffc744224f62450165cca498afc82d086709950a230fa22f,37347,subido_drive,1kga3-mCIYpxyZR2n2Tu_8mJ61_2sHA7C,
<ADR5100000272603302273367C93CA321FE1A2FBED06A2E49B75@MONBAKE.COM>,2026-07-30,PAPPAND <mensajes@monbake.com>,MONBAKE GRUPO EMPRESARIAL. Factura. 2257952700,2257952700.pdf,2026-07-30_monbake_2257952700.pdf,66c8652a7ff02dc8d65d1a226d846615de1b3b5798d8b330179f152b974b4ae1,40647,subido_drive,1HDiBwvNHvzohFaQFicQEs5yYvgNwGNAn,
<20260804142122.fba60cf8f18ba4db@eu.holded.com>,2026-08-04,"""FUTURE IS AN ATTITUDE S.L."" <no-reply@eu.holded.com>",Factura A2607814 de FUTURE IS AN ATTITUDE S.L.,A2607814.pdf,2026-08-04_eu_A2607814.pdf,43542bc0a692cd5901c1137d9f5565ac29bc6aaad3c5185d64b5c4c0d7e0d402,32374,descargado,,
<02f801dd263e$105bea70$3113bf50$@stima21.com>,2026-08-07,"""Lina Casado"" <linacasado@stima21.com>",Facturas emitidas - Proyecto discoteca DINGUI,T42575_Discoteca_Dingui_1.pdf,2026-08-07_stima21_T42575_Discoteca_Dingui_1.pdf,67d539fc6c0063d45d46a47542fa19128ec11e7d8334d443f6796caaadc6bc99,495327,duplicado_registro,,
<02f801dd263e$105bea70$3113bf50$@stima21.com>,2026-08-07,"""Lina Casado"" <linacasado@stima21.com>",Facturas emitidas - Proyecto discoteca DINGUI,T12619_Discoteca_Dingui_2.pdf,2026-08-07_stima21_T12619_Discoteca_Dingui_2.pdf,5decb08b5b191f39f979d10fb780f096de88b8735a4cd322c6c744401f05cbc3,182342,duplicado_registro,,
<02f801dd263e$105bea70$3113bf50$@stima21.com>,2026-08-07,"""Lina Casado"" <linacasado@stima21.com>",Facturas emitidas - Proyecto discoteca DINGUI,T32661_Discoteca_Dingui_3.pdf,2026-08-07_stima21_T32661_Discoteca_Dingui_3.pdf,d89432d0f985060bff6708815a30d29e48e58f2b9dc8a193e3134eefe5d1bce2,452802,subido_drive,,
<02f801dd263e$105bea70$3113bf50$@stima21.com>,2026-08-07,"""Lina Casado"" <linacasado@stima21.com>",Facturas emitidas - Proyecto discoteca DINGUI,T32665_Discoteca_Dingui_4.pdf,2026-08-07_stima21_T32665_Discoteca_Dingui_4.pdf,7bbdea74cb9323e31f3aa72b159a218982548ec0bd94bdf21cc5f3d25162eb50,452760,subido_drive,,
<1716605606.2470915.1785961360931@megaout.megamail.lacaixa.es>,2026-08-05,info@caixabank.es,Comprobante transferencia,comprobante.pdf,2026-08-05_caixabank_comprobante.pdf,dc2cd2391a547ba7834e6cc4e13b04c1b058904a92d84b7a100b1a90d36774cb,24591,descargado,,
<1096558893.2330338.1785960106839@megaout.megamail.lacaixa.es>,2026-08-05,info@caixabank.es,Comprobante transferencia,comprobante.pdf,2026-08-05_caixabank_comprobante.pdf,da57bb23ebd48788f658ee20e9061afad6587eeeb02905d462e58a42f095d1b5,24576,descargado,,
<703336240.75254.1785931768615@gcom-jt-nuc-jee-notifyoutgoing-3-wlgww32gnp>,2026-08-05,O2 <info@email.o2online.es>,Factura O2,Factura_OM7VAHJ001XXXX.pdf,2026-08-05_email_Factura_OM7VAHJ001XXXX.pdf,a4dd2568a71ce98368b3deed6111b63f341d4d04d465afa51b37ebfbe07f7112,78883,subido_drive,,
<6a72faf1.6188df2d.12546.a11dSMTPIN_ADDED_MISSING@mx.google.com>,2026-08-05,administracion@melgarejoehijos.com,Factura N3534 31/07/2026 DINGUI,Factura N3534 31/07/2026 DINGUI.pdf,2026-08-05_melgarejoehijos_Factura-N3534-31-07-2026-DINGUI.pdf,763ec139601ebb68505d1029626c38e3266de98237813cd401f4e823a4c10a41,16254,descargado,,
<AM6PR03MB4390D858607DAE6C456ECEA3B2D32@AM6PR03MB4390.eurprd03.prod.outlook.com>,2026-08-05,"""info@distribucionesmerino.com"" <info@distribucionesmerino.com>",Adjuntamos las siguientes facturas: 24171/26A,FACT24171_26A.pdf,2026-08-05_distribucionesmerino_FACT24171_26A.pdf,f2df9c01918f3c163837e906ef83ddd784f4e042630c4c68108d78002fe54d44,50728,subido_drive,,
<AM6PR03MB4390D858607DAE6C456ECEA3B2D32@AM6PR03MB4390.eurprd03.prod.outlook.com>,2026-08-05,"""info@distribucionesmerino.com"" <info@distribucionesmerino.com>",Adjuntamos las siguientes facturas: 24171/26A,FACT24171_26A_Albaranes.pdf,2026-08-05_distribucionesmerino_FACT24171_26A_Albaranes.pdf,1cd8f786b159a23cdd85dd8883a6f65477bb88eb2652b32ecf37fa50a11b004a,56158,descargado,,
<AM6PR03MB439031C3A36B01C8788A35CBB2D32@AM6PR03MB4390.eurprd03.prod.outlook.com>,2026-08-05,"""info@distribucionesmerino.com"" <info@distribucionesmerino.com>",Adjuntamos las siguientes facturas: 24143/26A,FACT24143_26A.pdf,2026-08-05_distribucionesmerino_FACT24143_26A.pdf,2ddb8cccc29962f2e7d4e9b0353f5251728673e2d2ddc87949e14c9be128e45b,51902,subido_drive,,
<AM6PR03MB439031C3A36B01C8788A35CBB2D32@AM6PR03MB4390.eurprd03.prod.outlook.com>,2026-08-05,"""info@distribucionesmerino.com"" <info@distribucionesmerino.com>",Adjuntamos las siguientes facturas: 24143/26A,FACT24143_26A_Albaranes.pdf,2026-08-05_distribucionesmerino_FACT24143_26A_Albaranes.pdf,12d0e6a5ce8a3cebe9d1389d4ecd3f7e9c760fc7091be6f8c38180eebf3008b9,76834,descargado,,
